date,days,europe_us_price,europe_us_ndtr_l1,europe_us_gdtr_l1,europe_us_ndtr_l2,europe_us_gdtr_l2
1987-06-18,365,510.06,684.800914661214,728.687857617295,1163.47169,1317.34881
1987-06-19,365,506.002,679.415611131627,722.969890413917,1144.92213,1296.391
1987-06-20,365,504.006,676.785670629319,720.182172843878,1135.812,1286.11444
1987-06-21,365,502.551,674.875486217354,718.159485607057,1129.15606,1278.61337
1987-06-22,365,502.13,674.342882794436,717.601214206535,1127.12865,1276.34785
1987-06-23,365,502.548,674.935969854846,718.24040390004,1128.86626,1278.34414
1987-06-24,365,504.469,677.564100914468,721.047068126464,1137.415,1288.06014
1987-06-25,365,505.857,679.469460145939,723.083590608806,1143.56565,1295.05716
1987-06-26,365,506.171,679.92279389531,723.574137503434,1144.84674,1296.53703
1987-06-27,365,505.657,679.265998368446,722.883833701294,1142.38983,1293.78561
1987-06-28,365,504.055,677.159485404151,720.652294351634,1135.05976,1285.52077
1987-06-29,365,501.828,674.220106076768,717.535218262308,1124.96395,1274.12627
1987-06-30,365,496.52,667.153564907685,710.027332206122,1101.14639,1247.19556
1987-07-01,365,495.624,665.986345704238,708.794118244827,1097.07721,1242.61834
1987-07-02,365,500.351,672.400249043649,715.633294015308,1117.97471,1266.33378
1987-07-03,365,498.589,670.079538275262,713.17378033938,1110.02222,1257.36279
1987-07-04,365,496.692,667.578703519036,710.522693415078,1101.50298,1247.75003
1987-07-05,365,494.615,664.837614984051,707.616062956377,1092.22549,1237.27866
1987-07-06,365,492.755,662.385506508847,705.016637068424,1083.93446,1227.92313
1987-07-07,365,494.456,664.716905052029,707.507433659188,1091.33262,1236.33662
1987-07-08,365,492.255,661.809629258865,704.423915974077,1081.55651,1225.29971
1987-07-09,365,495.149,665.757696484567,708.637703670648,1094.23208,1239.69992
1987-07-10,365,498.154,669.856236963971,713.011909992444,1107.47582,1254.74519
1987-07-11,365,498.154,669.887045741424,713.052794527158,1107.34604,1254.62664
1987-07-12,365,498.048,669.775519736275,712.942240854677,1106.74569,1253.97514
1987-07-13,365,498.059,669.821101608008,712.998851249234,1106.66241,1253.90924
1987-07-14,365,499.222,671.423198245436,714.712693132161,1111.72906,1259.67982
1987-07-15,365,502.669,676.119707259516,719.724239046304,1127.05416,1277.08754
1987-07-16,365,505.139,679.496674163925,723.330011929101,1138.0762,1289.61594
1987-07-17,365,502.173,675.565109055513,719.156669874634,1124.66772,1274.46428
1987-07-18,365,499.709,672.304823057415,715.697358832049,1113.57653,1261.93605
1987-07-19,365,497.611,669.53313483613,712.7576561271,1104.16118,1251.30468
1987-07-20,365,495.111,666.223881297986,709.246062846316,1093.01164,1238.70903
1987-07-21,365,490.938,660.670476521958,703.346245553934,1074.55991,1217.84033
1987-07-22,365,487.306,655.842674346638,698.218528141895,1058.63119,1199.82901
1987-07-23,365,491.303,661.282598919417,704.022376500852,1075.96975,1219.5229
1987-07-24,365,500.865,674.217468311431,717.808141944082,1117.83485,1267.02515
1987-07-25,365,501.588,675.22439501887,718.888303923815,1120.93749,1270.57057
1987-07-26,365,502.22,676.108207246006,719.83737880909,1123.635,1273.65682
1987-07-27,365,502.953,677.128853549982,720.932193049818,1126.78933,1277.26117
1987-07-28,365,505.652,680.819280263211,724.872759968078,1138.83465,1290.95544
1987-07-29,365,509.009,685.400057323144,729.762212710182,1153.91634,1308.09541
1987-07-30,365,509.964,686.722285449958,731.17843813785,1158.12141,1312.89249
1987-07-31,365,511.575,688.936118470405,733.544980854492,1165.33951,1321.10895
1987-08-01,365,510.41,687.407847094534,731.927432010302,1159.91888,1314.99861
1987-08-02,365,508.988,685.536392798,729.944839301496,1153.35388,1307.59204
1987-08-03,365,507.509,683.58867652376,727.881085220724,1146.55006,1299.91464
1987-08-04,365,500.682,674.461775241806,718.175987969211,1115.6871,1264.97044
1987-08-05,365,502.677,677.198416568769,721.100079601615,1124.50327,1275.00177
1987-08-06,365,505.533,681.103893534644,725.270383168779,1137.23586,1289.47959
1987-08-07,365,504.586,679.865848723515,723.961315060006,1132.86271,1284.55393
1987-08-08,365,504.727,680.087075207193,724.205049007087,1133.36207,1285.14911
1987-08-09,365,506.086,681.959108525386,726.207398635557,1139.36353,1291.98583
1987-08-10,365,508.009,684.598900437869,729.028472043993,1147.94467,1301.75203
1987-08-11,365,512.116,690.196656664604,735.002462187545,1166.47953,1322.81653
1987-08-12,365,514.059,692.864370288211,737.853474824208,1175.24926,1332.79803
1987-08-13,365,514.709,693.774375203462,738.830888667732,1178.08637,1336.04552
1987-08-14,365,515.783,695.259911564092,740.421523266609,1182.87829,1341.51112
1987-08-15,365,514.56,693.652917368462,738.719990633357,1177.15595,1335.05705
1987-08-16,365,513.054,691.667709441785,736.616067750434,1170.16497,1327.16544
1987-08-17,365,511.838,690.069722249744,734.924028701956,1164.5014,1320.77728
1987-08-18,365,510.99,688.96358983135,733.755223919296,1160.51949,1316.29414
1987-08-19,365,510.886,688.855256487294,733.648235405251,1159.90794,1315.63061
1987-08-20,365,516.081,695.924395211877,741.190679190366,1183.46876,1342.40348
1987-08-21,365,521.151,702.826156467093,748.555047362927,1206.69247,1368.7956
1987-08-22,365,521.187,702.906994324301,748.649632096581,1206.71502,1368.85219
1987-08-23,365,521.09,702.808681271737,748.553474101724,1206.1224,1368.21123
1987-08-24,365,520.671,702.277557570837,747.996613909749,1204.03953,1365.88073
1987-08-25,365,519.913,701.291942077247,746.956067052257,1200.3978,1361.78324
1987-08-26,365,517.897,698.62397111068,744.125506811242,1190.99017,1351.15141
1987-08-27,365,518.715,699.762930840366,745.347113751039,1194.61263,1355.29175
1987-08-28,365,515.136,694.997260905873,740.283521925488,1178.08133,1336.58248
1987-08-29,365,514.693,694.433398355321,739.691678616362,1175.91362,1334.15477
1987-08-30,365,514.479,694.177173229127,739.427296460007,1174.79022,1332.911
1987-08-31,365,514.036,693.613214174965,738.835331611389,1172.62246,1330.48303
1987-09-01,365,511.817,690.672194286214,735.713873348152,1162.42336,1318.95165
1987-09-02,365,511.05,689.673542763323,734.659207652991,1158.81134,1314.88594
1987-09-03,365,508.721,686.584566756694,731.38014642943,1148.17904,1302.86243
1987-09-04,365,507.429,684.882934687644,729.57735114265,1142.23781,1296.15592
1987-09-05,365,506.135,683.178455762102,727.771483607597,1136.30376,1289.45722
1987-09-06,365,504.839,681.471121938102,725.962537072077,1130.37696,1282.76641
1987-09-07,365,503.541,679.760949299577,724.150518288284,1124.45746,1276.08356
1987-09-08,365,502.659,678.607385356928,722.930781706227,1120.38703,1271.49652
1987-09-09,365,501.356,676.89020816472,721.111234226115,1114.46133,1264.80603
1987-09-10,365,500.575,675.871709066064,720.035170828145,1110.85456,1260.74419
1987-09-11,365,505.131,682.086010772376,726.668641008194,1131.03175,1283.68979
1987-09-12,365,505.047,682.004103333492,726.589674099279,1130.50525,1283.12154
1987-09-13,365,504.666,681.522437732654,726.085062384533,1128.65365,1281.05016
1987-09-14,365,504.045,680.718442032855,725.237317674725,1125.73295,1277.76622
1987-09-15,365,502.736,678.99270014527,723.408533193212,1119.76247,1271.02401
1987-09-16,365,501.215,676.983052679391,721.277561021097,1112.87772,1263.24487
1987-09-17,365,501.795,677.799215876002,722.155238206939,1115.31151,1266.03592
1987-09-18,365,503.216,679.760281816275,724.253610786387,1121.51645,1273.11086
1987-09-19,365,502.684,679.075443948773,723.532638519066,1119.0064,1270.29208
1987-09-20,365,501.227,677.151017212384,721.492260533946,1112.4144,1262.84411
1987-09-21,365,500.638,676.389450933061,720.689552958167,1109.65576,1259.74297
1987-09-22,365,505.65,683.224150221379,727.985251317674,1131.81868,1284.95025
1987-09-23,365,507.607,685.917493595377,730.865143088107,1140.46822,1294.80569
1987-09-24,365,507.135,685.313316661799,730.230065480752,1138.19522,1292.25589
1987-09-25,365,509.624,688.732190258797,733.884190824835,1149.29076,1304.89282
1987-09-26,365,512.895,693.213842027451,738.671969029577,1163.9845,1321.61972
1987-09-27,365,517.17,699.055889100625,744.910314320708,1183.33665,1343.63993
1987-09-28,365,520.291,703.335470352161,749.482879845856,1197.54729,1359.81989
1987-09-29,365,516.431,698.181276884297,744.00322457777,1179.7004,1339.60081
1987-09-30,365,515.644,697.154205048297,742.91797819595,1175.92331,1335.34503
1987-10-01,365,515.017,696.341853744276,742.061313837859,1172.89918,1331.94332
1987-10-02,365,517.257,699.423640231969,745.356256221725,1183.00733,1343.46093
1987-10-03,365,517.118,699.26815683252,745.199105658399,1182.20536,1342.581
1987-10-04,365,516.912,699.022289760452,744.945689065112,1181.09823,1341.35465
1987-10-05,365,516.646,698.695528537404,744.606100971904,1179.71751,1339.8177
1987-10-06,365,512.845,693.618449495801,739.208032464009,1162.30066,1320.08263
1987-10-07,365,511.799,692.243232845197,737.751996100473,1157.42443,1314.57861
1987-10-08,365,513.395,694.446450468557,740.109490877145,1164.5178,1322.66875
1987-10-09,365,512.032,692.646071080699,738.200794179555,1158.2029,1315.53224
1987-10-10,365,510.959,691.234343897691,736.705817913179,1153.20642,1309.89124
1987-10-11,365,510.026,690.010308193929,735.410632315285,1148.84814,1304.97413
1987-10-12,365,509.325,689.097657471374,734.446959186566,1145.53602,1301.24394
1987-10-13,365,511.441,692.011897608383,737.563481595984,1154.95067,1311.97546
1987-10-14,365,508.822,688.524916588713,733.85872154904,1143.03649,1298.48325
1987-10-15,365,501.796,679.087072633764,723.812787048428,1111.4232,1262.61785
1987-10-16,365,490.057,663.276556506724,706.974840852475,1059.4076,1203.57465
1987-10-17,365,476.793,645.400380610237,687.934646324467,1002.05184,1138.4604
1987-10-18,365,461.048,624.163949017786,665.31204825712,935.87092,1063.31465
1987-10-19,365,440.715,596.712701033103,636.063684263087,853.32697,969.57045
1987-10-20,365,403.853,546.859330226346,582.929825595555,710.55079,807.36659
1987-10-21,365,437.497,592.471246749437,631.554616370384,828.9334,941.89138
1987-10-22,365,428.163,579.896038269472,618.161875883736,793.55813,901.7314
1987-10-23,365,419.575,568.327627825465,605.841788937084,761.72058,865.58804
1987-10-24,365,410.923,556.670313430858,593.426489302735,730.30342,829.91969
1987-10-25,365,402.18,544.887520217506,580.876976308104,699.22543,794.63411
1987-10-26,365,393.581,533.297251705862,568.532230348938,669.3194,760.67767
1987-10-27,365,400.65,542.927467565137,578.810568615087,693.34136,788.01021
1987-10-28,365,399.08,540.839861266411,576.593641013259,687.861,781.8051
1987-10-29,365,401.564,544.253789053403,580.242837255717,696.39689,791.53276
1987-10-30,365,417.117,565.389133114506,602.788507576738,750.3369,852.87639
1987-10-31,365,420.138,569.535394628995,607.219486345747,761.18345,865.23476
1987-11-01,365,422.845,573.255520328164,611.195954679544,770.96645,876.38413
1987-11-02,365,423.934,574.765697277183,612.813490019346,774.86511,880.83712
1987-11-03,365,419.379,568.645550926242,606.299027258675,758.21158,861.93712
1987-11-04,365,411.519,558.048972043548,595.012167791211,729.81244,829.68526
1987-11-05,365,414.42,562.033421130173,599.270776551602,740.08085,841.38743
1987-11-06,365,414.113,561.644085358086,598.86268745019,738.89745,840.06181
1987-11-07,365,412.207,559.103265939501,596.162795667603,732.05425,832.30781
1987-11-08,365,408.383,553.96918543233,590.698778480839,718.45344,816.87333
1987-11-09,365,403.599,547.534011088908,583.847455513339,701.60584,797.7469
1987-11-10,365,395.253,536.271444710509,571.849009328224,672.59382,764.78962
1987-11-11,365,392.585,532.699218835446,568.049374203283,663.49088,754.46452
1987-11-12,365,402.594,546.333602685631,582.601054517147,697.31278,792.9571
1987-11-13,365,407.032,552.407467513668,589.089122951443,712.66669,810.44694
1987-11-14,365,407.299,552.795540696859,589.509575320083,713.51385,811.42852
1987-11-15,365,407.496,553.088445236775,589.828555717181,714.11564,812.13113
1987-11-16,365,407.566,553.208849574033,589.963633358296,714.26604,812.32053
1987-11-17,365,404.385,548.941789665879,585.423134002489,703.09442,799.64299
1987-11-18,365,408.502,554.581854683578,591.448913474077,717.3967,815.93898
1987-11-19,365,404.503,549.205517947742,585.725510754523,703.33167,799.97048
1987-11-20,365,405.742,550.922759475689,587.564383013884,707.579,804.82175
1987-11-21,365,405.809,551.039030241658,587.695031215731,707.72578,805.0069
1987-11-22,365,405.803,551.056232010119,587.720054846722,707.61806,804.90266
1987-11-23,365,405.864,551.164372346955,587.842033231463,707.74099,805.06068
1987-11-24,365,409.66,556.370669722185,593.405537244731,720.95912,820.12585
1987-11-25,365,412.429,560.18125147168,597.479865126275,730.68024,831.21201
1987-11-26,365,412.841,560.767559153496,598.111924502909,732.05312,832.79245
1987-11-27,365,410.9,558.175576737741,595.35667823385,725.12818,824.94058
1987-11-28,365,407.654,553.817361128089,590.718332834684,713.64858,811.90904
1987-11-29,365,403.158,547.763038281052,584.271054404385,697.8918,794.01148
1987-11-30,365,399.981,543.496750401777,579.730413252504,686.86225,781.48999
1987-12-01,365,399.23,542.50651077688,578.681554444189,684.20625,778.48804
1987-12-02,365,400.826,544.714923511239,581.045369274452,689.62499,784.67536
1987-12-03,365,393.842,535.281373966929,570.993459082143,665.58593,757.35226
1987-12-04,365,390.531,530.830941116071,566.255930705204,654.37399,744.62055
1987-12-05,365,391.118,531.655548378546,567.141994116003,656.26513,746.78939
1987-12-06,365,391.9,532.747197213491,568.313094644626,658.81784,749.71156
1987-12-07,365,392.76,533.94586855179,569.59845580024,661.63763,752.93801
1987-12-08,365,400.501,544.521771536067,580.892614389425,687.70491,782.63428
1987-12-09,365,403.229,548.279702524406,584.911459492812,697.04984,793.29586
1987-12-10,365,407.599,554.273163761479,591.316374657909,712.13796,810.49716
1987-12-11,365,408.692,555.792733728526,592.944733764704,715.88844,814.7855
1987-12-12,365,410.48,558.266828942848,595.592869980225,722.10692,821.88683
1987-12-13,365,412.87,561.565442958003,599.121728621085,730.48392,831.44811
1987-12-14,365,414.645,564.022320319929,601.751600151816,736.71812,838.56807
1987-12-15,365,415.537,565.266782621115,603.086353606593,739.81561,842.11343
1987-12-16,365,419.1,570.165989425778,608.32419930289,752.50561,856.58843
1987-12-17,365,418.864,569.871902716641,608.017501146691,751.56925,855.54248
1987-12-18,365,420.993,572.815190440224,611.167230846237,759.17115,864.22257
1987-12-19,365,422.3,574.630286628589,613.111666906707,763.81919,869.53588
1987-12-20,365,423.4,576.161123392089,614.752470307058,767.72471,874.00308
1987-12-21,365,423.889,576.854429451358,615.499134672577,769.40524,875.93592
1987-12-22,365,423.139,575.865355911747,614.4515857899,766.601,872.76559
1987-12-23,365,425.067,578.534211494738,617.308398561216,773.54209,880.69386
1987-12-24,365,425.657,579.36594394041,618.202854949166,775.60107,883.05796
1987-12-25,365,425.351,578.977235441787,617.795346536439,774.39469,881.70518
1987-12-26,365,423.975,577.143393427203,615.847352069726,769.32371,875.9566
1987-12-27,365,422.035,574.54784841985,613.087311742923,762.23977,867.91799
1987-12-28,365,419.761,571.499990992996,609.844874419657,753.98554,858.54731
1987-12-29,365,416.218,566.729262660952,604.764550657357,741.22585,844.04769
1987-12-30,365,419.595,571.379707285251,609.737858896836,753.23077,857.74793
1987-12-31,365,421.942,574.624319488711,613.210080134363,761.62053,867.32938
1988-01-01,366,421.093,573.50068774906,612.018918837345,758.47573,863.7705
1988-01-02,366,420.196,572.312133205863,610.758507038588,755.16636,860.02423
1988-01-03,366,419.234,571.035687999969,609.404381539205,751.63301,856.02298
1988-01-04,366,418.183,569.638967128297,607.922004866847,747.78363,851.662
1988-01-05,366,416.326,567.153597075555,605.278973309995,741.08598,844.0602
1988-01-06,366,421.846,574.727321008321,613.373699299548,760.71605,866.45099
1988-01-07,366,424.379,578.228335261261,617.120214914233,769.81758,876.84606
1988-01-08,366,411.5,560.748025214463,598.476185113019,723.10704,823.67544
1988-01-09,366,410.575,559.520467128941,597.173902959223,719.78501,819.91308
1988-01-10,366,409.669,558.318442290198,595.898832147277,716.53706,816.23482
1988-01-11,366,408.745,557.091993996189,594.597670857686,713.23265,812.49214
1988-01-12,366,407.629,555.606063579152,593.019845170841,709.27491,808.00586
1988-01-13,366,405.505,552.756810581428,589.988204592289,701.84881,799.57187
1988-01-14,366,406.916,554.717747850221,592.08907548352,706.67591,805.09236
1988-01-15,366,403.491,550.100154663119,587.170581554991,694.75663,791.54083
